CASE_ID,ACCIDENT_YEAR,PROC_DATE,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,STATE_ROUTE,LATITUDE,LONGITUDE,COUNTY,CITY
92156460,2023,2023-08-28,2023-08-22,0740,2,I-880,PASEO GRANDE,880,37.681251525878906,-122.12451934814453,ALAMEDA,UNINCORPORATED
92225429,2023,2023-11-01,2023-10-26,2240,4,I-580 WESTBOUND,EDEN CANYON ROAD,580,37.703689575195312,-122.00084686279297,ALAMEDA,UNINCORPORATED
92243578,2023,2023-11-23,2023-11-16,1156,4,GROVE WAY,I-580 E/B,,37.691680908203125,-122.05959320068359,ALAMEDA,UNINCORPORATED
92254328,2023,2023-12-06,2023-12-05,0740,2,I-580 WESTBOUND,GRANT LINE ROAD,580,37.741691589355469,-121.57701873779297,ALAMEDA,UNINCORPORATED
92271632,2023,2023-12-26,2023-12-17,1823,7,CENTER ST,EAST CASTRO VALLEY BOULVEARD,,37.693611145019531,-122.06249237060547,ALAMEDA,UNINCORPORATED
92037769,2023,2023-04-05,2023-03-30,1255,4,I-580,SCHAEFER RANCH RD,580,37.698509216308594,-121.97992706298828,ALAMEDA,UNINCORPORATED
92042200,2023,2023-04-11,2023-04-03,1430,1,CENTER ST.,FERNWOOD CT.,,37.686740875244141,-122.06292724609375,ALAMEDA,UNINCORPORATED
92076734,2023,2023-05-24,2023-05-20,1330,6,REDWOOD ROAD,SEAVIEW AVE,,37.713981628417969,-122.07376861572266,ALAMEDA,UNINCORPORATED
92080532,2023,2023-05-29,2023-05-21,1155,7,LEWELLING BLVD,I-238 S/B ON RAMP,,37.687850952148438,-122.10716247558594,ALAMEDA,UNINCORPORATED
92099609,2023,2023-06-22,2023-06-10,1745,6,I-580,ALCOSTA BLVD,680,37.723171234130859,-121.94008636474609,ALAMEDA,DUBLIN
92120257,2023,2023-07-18,2023-07-12,1625,3,CROW CANYON RD.,NORRIS CANYON RD.,,37.734088897705078,-122.03244018554688,ALAMEDA,UNINCORPORATED
91933797,2022,2022-12-05,2022-11-28,2305,1,SR-92 WESTBOUND,HESPERIAN BOULEVARD,,37.636199951171875,-122.10134124755859,ALAMEDA,HAYWARD
91939965,2022,2022-12-12,2022-12-09,1435,5,I-880 S/B,ALVARADO NILES RD,880,37.600879669189453,-122.06262969970703,ALAMEDA,UNION CITY
91958621,2022,2023-01-03,2022-12-06,0940,2,I-580 W/B,STROBRIDGE AVENUE,580,37.690750122070312,-122.09156036376953,ALAMEDA,UNINCORPORATED
91975907,2023,2023-01-24,2023-01-12,2240,4,I-880 S/B,MAGNOLIA ST,880,37.802089691162109,-122.29405975341797,ALAMEDA,OAKLAND
92005201,2023,2023-02-28,2023-02-22,1810,3,I-580 E/B TO 150TH AVE,150TH AVENUE,580,37.710929870605469,-122.12690734863281,ALAMEDA,SAN LEANDRO
92025004,2023,2023-03-22,2023-03-12,1030,7,I-680 SOUTHBOUND,SR-84 / PALOMA WAY,680,37.584930419921875,-121.87294769287109,ALAMEDA,UNINCORPORATED
91740984,2022,2022-04-05,2022-03-24,1350,4,159TH AVENUE,BELLA TIERRA COURT,,37.700809478759766,-122.11992645263672,ALAMEDA,UNINCORPORATED
91765038,2022,2022-05-05,2022-04-24,1235,7,GREENRIDGE RD,CROW CANYON RD,,37.702800750732422,-122.04834747314453,ALAMEDA,UNINCORPORATED
91773075,2022,2022-05-16,2022-05-06,1430,5,2ND ST.,BLAND ST.,,37.667259216308594,-122.05770111083984,ALAMEDA,UNINCORPORATED
91779804,2022,2022-05-25,2022-05-17,0850,2,I-580 W/B,FOOTHILL ROAD,580,37.698581695556641,-121.95346069335938,ALAMEDA,UNINCORPORATED
91812845,2022,2022-07-08,2022-07-01,1350,5,I-680 NORTHBOUND,SR-238 / MISSION BLVD,,37.542728424072266,-121.97200012207031,ALAMEDA,FREMONT
91822980,2022,2022-07-22,2022-06-18,2343,6,I-880 N/B,HESPERIAN BLVD,880,37.685310363769531,-122.12998962402344,ALAMEDA,HAYWARD
91604260,2021,2021-10-25,2021-10-10,1906,7,I-880 S/B (NIMITZ FREEWAY),"A"" STREET""",880,37.667900085449219,-122.10875701904297,ALAMEDA,UNINCORPORATED
91631606,2021,2021-11-22,2021-10-20,0315,3,I-880 N/B,23RD AVENUE OVERCROSSING,880,37.776420593261719,-122.23584747314453,ALAMEDA,OAKLAND
91634006,2021,2021-11-24,2021-11-13,1010,6,SR-185 (1. 14TH STREET),170TH AVE.,,37.69049072265625,-122.10761260986328,ALAMEDA,UNINCORPORATED
91662394,2021,2021-12-27,2021-12-11,1545,6,I-880 NORTHBOUND (NIMITZ FREEWAY),ALVARADO BLVD.,880,37.57830810546875,-122.04798889160156,ALAMEDA,FREMONT
91662402,2021,2021-12-27,2021-12-17,0710,5,I-880 SOUTHBOUND (NIMITZ FREEWAY),HACIENDA AVENUE,880,37.676078796386719,-122.11676025390625,ALAMEDA,UNINCORPORATED
91727661,2022,2022-03-21,2022-03-11,1415,5,I-580 W/B,GREENVILLE ROAD,,37.430858612060547,-121.41452789306641,ALAMEDA,UNINCORPORATED
91490322,2021,2021-06-07,2021-05-28,1810,5,I-580 EASTBOUND,NORTH LIVERMORE AVENUE,580,37.701709747314453,-121.76750946044922,ALAMEDA,LIVERMORE
91507711,2021,2021-06-28,2021-06-19,2305,6,I-880 S/B FROM I-238 N/B,HESPERIAN BOULEVARD,,37.690780639648438,-122.12586212158203,ALAMEDA,UNINCORPORATED
91536019,2021,2021-08-03,2021-07-30,0530,5,I-880 N/B,WHIPPLE ROAD,880,37.614990234375,-122.07225799560547,ALAMEDA,HAYWARD
91542762,2021,2021-08-11,2021-08-01,0401,7,I-880 N/B,HIGH ST,880,37.771800994873047,-122.223876953125,ALAMEDA,OAKLAND
91570820,2021,2021-09-15,2021-09-05,1010,7,I-880 N/B,WINTON AVENUE,880,37.655929565429688,-122.10064697265625,ALAMEDA,HAYWARD
91571784,2021,2021-09-16,2021-09-03,1400,5,INTERSTATE 238,EAST 14TH STREET,238,37.688751220703125,-122.11210632324219,ALAMEDA,UNINCORPORATED
82237481,2023,2023-11-16,2023-10-11,2131,3,FREMONT BLVD,DECOTO RD,,,,ALAMEDA,FREMONT
82370121,2022,2024-04-22,2022-10-17,2041,1,LINCOLN AV,CONSTITUTION WY,,37.774871826171875,-122.27281188964844,ALAMEDA,ALAMEDA
82370637,2023,2024-04-22,2023-07-24,1700,1,GRAND ST,FORTMANN WY,,37.776641845703125,-122.25224304199219,ALAMEDA,ALAMEDA
91437647,2021,2021-03-29,2021-03-23,1500,2,I-580 W/B,HIGH ST,580,37.786991119384766,-122.19619750976562,ALAMEDA,OAKLAND
91484704,2021,2021-05-28,2021-05-22,1215,6,I-580 WESTBOUND,HOPYARD ROAD,,,,ALAMEDA,PLEASANTON
91486046,2021,2021-06-01,2021-05-22,1145,6,I-880 N/B,OAK STREET,880,37.794971466064453,-122.26586151123047,ALAMEDA,OAKLAND
81770058,2022,2022-05-11,2022-04-24,1832,7,RAILROAD AV,P ST,,37.681179046630859,-121.77699279785156,ALAMEDA,LIVERMORE
81821963,2022,2022-07-21,2022-07-15,0959,5,STANLEY BL,EL CAMINITO,,37.677150726318359,-121.79524993896484,ALAMEDA,LIVERMORE
81834506,2022,2022-08-08,2022-07-19,1418,2,BOYCE RD,STEWART AVE,,,,ALAMEDA,FREMONT
82024687,2023,2023-03-22,2023-03-09,1655,4,LIVERMORE AV,5TH ST,,,,ALAMEDA,LIVERMORE
82034347,2023,2023-03-31,2023-03-20,1639,1,MURRIETA BL,FENTON ST,,37.675949096679688,-121.78347015380859,ALAMEDA,LIVERMORE
82170696,2023,2023-09-15,2023-09-11,1520,1,MOWRY AVE,HASTINGS ST,,,,ALAMEDA,FREMONT
9644600,2023,2023-12-15,2023-10-20,1002,5,CEDAR BL,DUPONT AV,,37.546138763427734,-122.02982330322266,ALAMEDA,NEWARK
9649826,2023,2023-12-30,2023-07-01,2230,6,N INDUSTRIAL PKWY SW,E INDUSTRIAL PKWY E,,,,ALAMEDA,HAYWARD
9656250,2023,2024-01-25,2023-11-25,0215,6,7TH,ASHBY,13,37.851009368896484,-122.29109954833984,ALAMEDA,BERKELEY
9680518,2022,2024-04-06,2022-05-03,1705,2,64TH AV,FOOTHILL BL,,,,ALAMEDA,OAKLAND
9714729,2023,2024-07-18,2023-02-28,0905,2,18TH ST,3RD AV,,,,ALAMEDA,OAKLAND
81759401,2022,2022-04-28,2022-04-07,1716,4,VASCO RD,GARAVENTA RANCH RD,,,,ALAMEDA,LIVERMORE
9597194,2023,2023-08-01,2023-05-18,1045,4,FAIRMOUNT AV,WEST MACARTHUR BL,,,,ALAMEDA,OAKLAND
9599933,2023,2023-08-02,2023-06-02,0910,5,BANCROFT,FULTON,,37.867828369140625,-122.26595306396484,ALAMEDA,BERKELEY
9611806,2023,2023-08-30,2023-07-29,1308,6,SAN PABLO,LAMP POST #56,,37.892131805419922,-122.29981231689453,ALAMEDA,ALBANY
9616893,2023,2023-10-09,2023-06-07,1110,3,E 12TH ST,8TH AV,,,,ALAMEDA,OAKLAND
9617790,2022,2023-09-26,2022-07-04,2225,1,FRUITVALE AV,MACARTHUR BL,,,,ALAMEDA,OAKLAND
9630630,2023,2023-10-30,2023-07-01,0936,6,JACKSON ST,SILVA AV,,,,ALAMEDA,HAYWARD
9557875,2023,2023-04-03,2023-02-06,0921,1,MISSION BL,GRACE ST,,37.674701690673828,-122.06899261474609,ALAMEDA,HAYWARD
9581256,2023,2023-06-27,2023-06-10,1252,6,JORGENSEN LN,FOOTHILL RD,,,,ALAMEDA,PLEASANTON
9582309,2023,2023-05-26,2023-04-04,1236,2,SAN PABLO AV,36TH ST,,,,ALAMEDA,OAKLAND
9586538,2022,2023-06-08,2022-09-06,0850,2,34TH ST,BROADWAY,,,,ALAMEDA,OAKLAND
9591135,2023,2023-07-13,2023-05-11,1509,4,E 8TH ST,5TH AV,,,,ALAMEDA,OAKLAND
9594827,2023,2023-07-11,2023-05-18,1345,4,73RD AV,ARTHUR ST,,,,ALAMEDA,OAKLAND
9497108,2022,2022-09-14,2022-08-22,1838,1,CHERRY ST,SEA TURTLE AV,,,,ALAMEDA,NEWARK
9522970,2022,2023-01-03,2022-11-26,1921,6,98TH AV,SAN LEANDRO ST,,,,ALAMEDA,OAKLAND
9535186,2023,2023-02-15,2023-01-21,1245,6,JARVIS AV,NEWARK BL,,37.550430297851562,-122.04945373535156,ALAMEDA,NEWARK
9537422,2022,2023-01-04,2022-11-11,0904,5,HIGH ST,BANCROFT AV,,,,ALAMEDA,OAKLAND
9546908,2023,2023-03-02,2023-01-31,0940,2,UNIVERSITY,7TH,,37.868198394775391,-122.29662322998047,ALAMEDA,BERKELEY
9553456,2023,2023-03-17,2023-01-25,0809,3,HAROLD ST,COOLIDGE AV,,,,ALAMEDA,OAKLAND
9360425,2021,2021-11-17,2021-07-23,1203,5,2ND ST,BROADWAY,,,,ALAMEDA,OAKLAND
9433409,2022,2022-08-22,2022-07-23,1419,6,CEDAR BL,THORNTON AV,,37.542751312255859,-122.02702331542969,ALAMEDA,NEWARK
9441338,2021,2022-05-17,2021-12-10,1530,5,PLYMOUTH ST,104TH AV,,,,ALAMEDA,OAKLAND
9447878,2022,2022-09-15,2022-08-06,1444,6,HIGH ST,FAIRFAX AV,,,,ALAMEDA,OAKLAND
9451169,2022,2022-06-15,2022-01-14,2015,5,WEST ST,28TH ST,,,,ALAMEDA,OAKLAND
9490961,2022,2022-09-01,2022-07-13,1125,3,E 32ND ST,HAMLINE AV,,,,ALAMEDA,OAKLAND
9240877,2021,2021-03-29,2021-02-10,1141,3,SHATTUCK AV,BERKELEY WY,,,,ALAMEDA,BERKELEY
9250594,2021,2021-04-29,2021-03-16,1359,2,9TH,CHANNING,,37.862400054931641,-122.29238128662109,ALAMEDA,BERKELEY
9256839,2021,2021-05-14,2021-05-03,0727,1,CLEMENT AV,EVERETT ST,,37.769050598144531,-122.23632049560547,ALAMEDA,ALAMEDA
9286105,2021,2021-07-13,2021-05-22,2257,6,DAVIS ST,RT 880,880,,,ALAMEDA,SAN LEANDRO
9316437,2021,2021-09-21,2021-08-17,1413,2,1ST ST,KOTTINGER DR,,,,ALAMEDA,PLEASANTON
9317593,2021,2021-09-10,2021-07-27,1835,2,SACRAMENTO ST,DELAWARE ST,,37.873069763183594,-122.28224182128906,ALAMEDA,BERKELEY
92141024,2023,2023-08-10,2023-07-30,1700,7,SR-84 / NILES CANYON ROAD,PALOMARES ROAD,84,37.590988159179688,-121.93598175048828,ALAMEDA,UNINCORPORATED
92146485,2023,2023-08-17,2023-08-12,1620,6,I-880 NORTHBOUND,WHIPPLE ROAD,880,37.609481811523438,-122.06845855712891,ALAMEDA,HAYWARD
92162210,2023,2023-09-05,2023-08-31,0945,4,I-880 S/B,DIXON LANDING,880,37.459400177001953,-121.92433166503906,ALAMEDA,FREMONT
92247909,2023,2023-11-29,2023-11-19,0953,7,I-880 NORTHBOUND,HIGH STREET,880,37.766441345214844,-122.21881103515625,ALAMEDA,OAKLAND
92266527,2023,2023-12-19,2023-12-09,1800,6,I-580 WESTBOUND,HACIENDA DRIVE,580,37.701850891113281,-121.89311981201172,ALAMEDA,PLEASANTON
92285079,2023,2024-01-11,2023-12-30,0220,6,I-580 WESTBOUND,FIRST ST,580,37.704898834228516,-121.73396301269531,ALAMEDA,LIVERMORE
91917140,2022,2022-11-14,2022-11-03,0540,4,I-580 EASTBOUND,FIRST STREET,580,37.702251434326172,-121.74120330810547,ALAMEDA,LIVERMORE
91936274,2022,2022-12-07,2022-12-05,1455,1,I-880 NORTHBOUND,TENNYSON ROAD,880,37.63568115234375,-122.08718109130859,ALAMEDA,HAYWARD
92016722,2022,2023-03-13,2022-09-24,1700,6,I-580 W/B,BIRDSALL AVE PED OVERCROSSING,580,37.785381317138672,-122.19246673583984,ALAMEDA,OAKLAND
92025292,2023,2023-03-22,2023-03-15,0445,3,I-580 WESTBOUND,I-680,580,37.702030181884766,-121.91237640380859,ALAMEDA,PLEASANTON
92059445,2023,2023-05-02,2023-04-25,0555,2,SR-84 / VALLECITOS ROAD,LITTLE VALLEY RD,84,37.612251281738281,-121.81980133056641,ALAMEDA,UNINCORPORATED
92073088,2023,2023-05-19,2023-05-18,1750,4,I-880 N/B,WINTON AVENUE,880,37.6585693359375,-122.10260772705078,ALAMEDA,HAYWARD
91775940,2022,2022-05-19,2022-05-13,0945,5,SR-24 W/B TO I-580 W/B,MARKET ST,580,37.826198577880859,-122.27536010742188,ALAMEDA,OAKLAND
91798336,2022,2022-06-20,2022-06-08,1730,3,I-80 E/B,I-880 N/B TO I-80 W/B,80,37.826568603515625,-122.29843139648438,ALAMEDA,OAKLAND
91860071,2022,2022-09-08,2022-09-01,1510,4,I-680 NORTHBOUND,KOOPMAN ROAD,680,37.610191345214844,-121.87415313720703,ALAMEDA,UNINCORPORATED
91867732,2022,2022-09-19,2022-09-08,1425,4,I-880 SOUTHBOUND (NIMITZ FREEWAY),INDUSTRIAL PARKWAY,880,37.615280151367188,-122.07296752929688,ALAMEDA,UNION CITY
81456389,2021,2021-04-22,2021-03-21,1718,7,NIAGARA DR,PLAZA AV,,37.661640167236328,-121.78685760498047,ALAMEDA,LIVERMORE
81510549,2021,2021-07-01,2021-06-19,1639,6,ISABEL AV,AIRWAY BL,84,37.696380615234375,-121.80534362792969,ALAMEDA,LIVERMORE
81514130,2021,2021-07-07,2021-06-11,0658,5,ENCINAL AV,WALNUT ST,61,37.764209747314453,-122.2481689453125,ALAMEDA,ALAMEDA
81515356,2021,2021-07-08,2021-07-01,1726,4,FIRST ST,TREVARNO RD,,37.692470550537109,-121.74960327148438,ALAMEDA,LIVERMORE
81519579,2021,2021-07-14,2021-07-01,1451,4,PARK ST,CENTRAL AV,,37.763530731201172,-122.24311828613281,ALAMEDA,ALAMEDA
81561898,2021,2021-09-03,2021-08-03,1704,2,"WEBSTER ST., (SR 61)",BUENA VISTA AVE.,,,,ALAMEDA,ALAMEDA
81564875,2021,2021-09-08,2021-08-26,1525,4,FIRST ST,TREVARNO RD,,37.692100524902344,-121.74932861328125,ALAMEDA,LIVERMORE
81566008,2021,2021-09-09,2021-08-18,0657,3,ARROYO RD,WETMORE RD,,37.644809722900391,-121.76864624023438,ALAMEDA,LIVERMORE
81586348,2021,2021-10-04,2021-09-21,1303,2,CHAPEL WAY,BAY ST,,,,ALAMEDA,FREMONT
81606113,2021,2021-10-26,2021-10-13,0556,3,FREMONT BLVD,GRIMMER BLVD,,,,ALAMEDA,FREMONT
81631015,2021,2021-11-22,2021-11-15,1751,1,WARM SPRINGS BLVD,TONOPAH DR,,,,ALAMEDA,FREMONT
81653671,2021,2021-12-16,2021-12-01,1540,3,VASCO RD,SCENIC AV,,37.717071533203125,-121.72366333007812,ALAMEDA,LIVERMORE
81682382,2021,2022-01-21,2021-12-29,1236,3,BLUEBELL DR,LARKSPUR DR,,37.705299377441406,-121.73947906494141,ALAMEDA,LIVERMORE
81697490,2022,2022-02-10,2022-01-27,1755,4,MISSION BLVD (SR-238),NICHOLS AVE,,,,ALAMEDA,FREMONT
81698534,2022,2022-02-11,2022-01-26,0715,3,PORTOLA AV,PASEO LAGUNA SECO,,37.693721771240234,-121.78053283691406,ALAMEDA,LIVERMORE
81706541,2022,2022-02-23,2022-02-08,1253,2,ARROYO RD,LATOUR AV,,,,ALAMEDA,LIVERMORE
81720435,2022,2022-03-11,2022-02-17,1751,4,WARM SPRINGS BLVD,CORPORATE WAY,,,,ALAMEDA,FREMONT
81723743,2022,2022-03-16,2022-02-23,1838,3,ARGONAUT WAY,MOWRY AVE,,,,ALAMEDA,FREMONT
81757408,2022,2022-04-27,2022-03-10,0550,4,FREMONT BLVD,CUSHING PKWY,,,,ALAMEDA,FREMONT
81759404,2022,2022-04-28,2022-04-10,2212,7,VASCO RD,OFF RAMP VASCO RD FROM W I580 (N),,37.711128234863281,-121.72384643554688,ALAMEDA,LIVERMORE
81759410,2022,2022-04-28,2022-04-21,0605,4,HOLMES ST,MURRIETA BL,,37.675998687744141,-121.77973175048828,ALAMEDA,LIVERMORE
81770047,2022,2022-05-11,2022-04-13,0843,3,PASATIEMPO ST,OCEAN HILLS WY,,37.724788665771484,-121.72643280029297,ALAMEDA,LIVERMORE
81770054,2022,2022-05-11,2022-04-23,1351,6,LIVERMORE AV,SIXTH ST,,37.678791046142578,-121.76338958740234,ALAMEDA,LIVERMORE
81779740,2022,2022-05-25,2022-05-10,1004,2,KATO RD,AUBURN ST,,,,ALAMEDA,FREMONT
81779743,2022,2022-05-25,2022-05-11,0732,3,COUNTRY DR,BRONSON ST,,,,ALAMEDA,FREMONT
81791609,2022,2022-06-09,2022-05-28,0921,6,DECOTO RD,I-880 NB OFFRAMP,,,,ALAMEDA,FREMONT
81803279,2022,2022-06-27,2022-06-14,1245,2,BUNCHE DR,PACIFIC COMMONS BLVD,,,,ALAMEDA,FREMONT
81833708,2022,2022-08-05,2022-08-01,1817,1,DURHAM RD,PASEO PADRE PKWY,,,,ALAMEDA,FREMONT
81843108,2022,2022-08-18,2022-08-03,2133,3,CONCANNON BL,LIVERMORE AV,,37.669750213623047,-121.74933624267578,ALAMEDA,LIVERMORE
81854023,2022,2022-08-31,2022-08-26,1522,5,MAPLE ST,THIRD ST,,37.682411193847656,-121.76484680175781,ALAMEDA,LIVERMORE
81859543,2022,2022-09-08,2022-08-25,2148,4,PASEO PADRE PKWY,ASPENWOOD CMN,,,,ALAMEDA,FREMONT
81932238,2022,2022-12-02,2022-11-22,1442,2,AUTO MALL PKWY,TECHNOLOGY DR,,,,ALAMEDA,FREMONT
81942970,2022,2022-12-15,2022-11-18,1124,5,PALM AVE,LYNN WAY,,,,ALAMEDA,FREMONT
81942981,2022,2022-12-15,2022-11-29,1808,2,FREMONT BLVD,LAKEVIEW BLVD,,,,ALAMEDA,FREMONT
82004755,2023,2023-02-28,2023-01-19,2149,4,STEVENSON BLVD,FREMONT BLVD,,,,ALAMEDA,FREMONT
82013227,2023,2023-03-09,2023-01-31,0834,2,PASEO PADRE PKWY,SEQUOIA RD,,,,ALAMEDA,FREMONT
82027640,2022,2023-03-24,2022-12-28,1424,3,STANLEY BL,S ST,,37.679500579833984,-121.78035736083984,ALAMEDA,LIVERMORE
82032271,2023,2023-03-30,2023-03-21,1606,2,SR-84 (MOWRY AV),GUARDINO DR,,,,ALAMEDA,FREMONT
82054355,2023,2023-04-27,2023-04-10,1325,1,ISABEL AV,ON RAMP ISABEL AV TO E STANLEY,,37.674781799316406,-121.80541229248047,ALAMEDA,LIVERMORE
82088821,2023,2023-06-08,2023-05-19,1550,5,MOWRY AVE,SUTTER DR,,,,ALAMEDA,FREMONT
82147146,2023,2023-08-18,2023-06-30,1637,5,WASHINGTON BLVD,SOUTH 680 ON RAMP,,,,ALAMEDA,FREMONT
82192848,2023,2023-10-09,2023-08-17,1557,4,MISSION BLVD,ANZA ST,,,,ALAMEDA,FREMONT
82226169,2023,2023-11-02,2023-10-24,0840,2,SAN PEDRO DR,THORNTON AVE,,,,ALAMEDA,FREMONT
82256921,2023,2023-12-08,2023-11-07,1712,2,CENTRAL AVE,FARWELL DR,,,,ALAMEDA,FREMONT
82369492,2022,2024-04-22,2022-01-24,2105,1,PARK ST,BLANDING AV,,37.770790100097656,-122.23731231689453,ALAMEDA,ALAMEDA
82369549,2022,2024-04-22,2022-02-16,1450,3,POSEY TUBE (SR61),ENTRANCE OF POSEY TUBE,,,,ALAMEDA,ALAMEDA
82369862,2022,2024-04-22,2022-06-18,1345,6,FERNSIDE BLVD,HARVARD DR,,,,ALAMEDA,ALAMEDA
82369917,2022,2024-04-22,2022-07-17,1141,7,ISLAND DR,MAITLAND DR,,37.738651275634766,-122.23831176757812,ALAMEDA,ALAMEDA
82370168,2022,2024-04-22,2022-11-10,1806,4,ROBERT DAVEY JR DR,PACKET LANDING RD,,37.743808746337891,-122.23934936523438,ALAMEDA,ALAMEDA
82370177,2022,2024-04-22,2022-11-16,1732,3,MAIN ST,RALPH APPEZZATO MEMORIAL PK,,37.780048370361328,-122.29120635986328,ALAMEDA,ALAMEDA
82370186,2022,2024-04-22,2022-11-22,1800,2,ISLAND DR,GARDEN RD,,37.737529754638672,-122.23860168457031,ALAMEDA,ALAMEDA
82370321,2023,2024-04-22,2023-01-31,0419,2,FERNSIDE BL,CAMBRIDGE DR,,37.766250610351562,-122.23055267333984,ALAMEDA,ALAMEDA
82370335,2023,2024-04-22,2023-02-09,1426,4,WALNUT ST,LINCOLN AV,,37.768291473388672,-122.24523162841797,ALAMEDA,ALAMEDA
82370465,2023,2024-04-22,2023-04-23,0634,7,OTIS DR,PARK AV,,37.756278991699219,-122.24781799316406,ALAMEDA,ALAMEDA
82370696,2023,2024-04-22,2023-08-27,1211,7,SANTA CLARA AV,UNION ST,,37.770828247070312,-122.25424957275391,ALAMEDA,ALAMEDA
82370777,2023,2024-04-22,2023-10-06,0829,5,"POSEY TUBE (2449 WEBSTER ST, SR 61)",MARINA VILLAGE PKWY,,,,ALAMEDA,ALAMEDA
82370871,2023,2024-04-22,2023-11-29,1021,3,PARK ST,BLANDING AV,,37.770790100097656,-122.23731231689453,ALAMEDA,ALAMEDA
82397682,2022,2024-05-24,2022-06-03,1650,5,CONSTITUTION WY,PACIFIC AV,,37.775981903076172,-122.27413177490234,ALAMEDA,ALAMEDA
82800017,2023,2024-07-29,2023-08-21,0356,1,W TOWER AV,LEXINGTON ST,,37.783458709716797,-122.30367279052734,ALAMEDA,ALAMEDA
91385433,2021,2021-01-11,2021-01-03,0215,7,I-580 E/B,FALLON ROAD,580,37.701148986816406,-121.853759765625,ALAMEDA,PLEASANTON
91386564,2021,2021-01-13,2021-01-05,0945,2,SR-24 W/B,FISH RANCH RD,,37.860401153564453,-122.21109008789062,ALAMEDA,OAKLAND
91389386,2021,2021-01-18,2021-01-08,1730,5,E. LEWELLING BLVD,I-238 FROM E. LEWELLING BOULEVARD,,37.687850952148438,-122.107177734375,ALAMEDA,UNINCORPORATED
91390141,2021,2021-01-18,2021-01-14,1430,4,I-880 S/B,98TH AVE,880,37.727569580078125,-122.18509674072266,ALAMEDA,OAKLAND
91393339,2021,2021-01-25,2021-01-19,2100,2,SR-84 NORTHBOUND,SR-84 TOLL PLAZA,84,37.532131195068359,-122.08905792236328,ALAMEDA,FREMONT
91395469,2021,2021-01-28,2021-01-27,2345,3,I-80 E/B,POWELL ST,,37.833339691162109,-122.29215240478516,ALAMEDA,OAKLAND
91399376,2021,2021-02-01,2021-01-28,0220,4,I-580 EASTBOUND,FIVE CANYONS PARKWAY,580,37.695720672607422,-122.04472351074219,ALAMEDA,UNINCORPORATED
91399499,2021,2021-02-01,2021-01-23,1830,6,I-880 N/B TO I-80 E/B,POWELL ST,880,37.833091735839844,-122.29408264160156,ALAMEDA,OAKLAND
91403994,2021,2021-02-08,2021-02-01,1705,1,I-580 E/B TO 35TH AVE,35TH AVE,,37.473171234130859,-122.12138366699219,ALAMEDA,OAKLAND
91406674,2021,2021-02-11,2021-02-08,1645,1,CASTRO VALLEY BLVD,STANTON AVE,,37.693439483642578,-122.08860778808594,ALAMEDA,UNINCORPORATED
91407243,2021,2021-02-11,2021-02-05,2024,5,I-880 S/B,16TH AVENUE,,37.471160888671875,-122.14470672607422,ALAMEDA,OAKLAND
91408251,2021,2021-02-15,2021-02-05,2245,5,I-880 S/B FROM NIMITZ SCALES,SOUTH FREMONT BLVD,880,37.498619079589844,-121.95680999755859,ALAMEDA,FREMONT
91408311,2021,2021-02-15,2021-02-05,1535,5,I-680 NORTHBOUND,PALM AVENUE OVERCROSSING,680,37.534778594970703,-121.93418884277344,ALAMEDA,FREMONT
91408618,2021,2021-02-16,2021-02-07,2130,7,SR-185 (E. 14TH STREET),LEWELLING BLVD,,37.688400268554688,-122.10450744628906,ALAMEDA,UNINCORPORATED
91415127,2021,2021-02-25,2021-02-19,0925,5,I-880 S/B,TENNYSON ROAD,880,37.631351470947266,-122.08451843261719,ALAMEDA,HAYWARD
91420055,2021,2021-03-03,2021-02-20,2335,6,SR-84 / VALLECITOS ROAD,I-680,84,37.599601745605469,-121.85003662109375,ALAMEDA,UNINCORPORATED
91421336,2021,2021-03-05,2021-02-26,0954,5,I-580 E/B,FOOTHILL ROAD,,37.698101043701172,-121.95916748046875,ALAMEDA,PLEASANTON
91440426,2021,2021-03-31,2021-03-24,1440,3,I-880 N/B TO 5TH AVE,5TH AVE,880,37.788810729980469,-122.25839233398438,ALAMEDA,OAKLAND
91444213,2021,2021-04-06,2021-03-25,0855,4,I-880 N/B,WHIPPLE RD,880,37.610820770263672,-122.06947326660156,ALAMEDA,HAYWARD
91444602,2021,2021-04-07,2021-04-02,0915,5,I-80 E/B,SAN FRANCISCO COUNTY LINE,80,37.819690704345703,-122.34409332275391,ALAMEDA,OAKLAND
91447146,2021,2021-04-09,2021-04-07,1639,3,I-880 SOUTHBOUND,THORNTON AVENUE,880,37.552219390869141,-122.02712249755859,ALAMEDA,FREMONT
91447793,2021,2021-04-26,2021-04-01,1725,4,I-580 W/B FROM VASCO ROAD S/B,VASCO ROAD,580,37.708370208740234,-121.72628021240234,ALAMEDA,LIVERMORE
91447820,2021,2021-04-12,2021-03-31,1740,3,REDWOOD ROAD,MARCIEL RD,,37.769001007080078,-122.11483001708984,ALAMEDA,UNINCORPORATED
91452090,2021,2021-04-16,2021-04-12,1221,1,I-880 N/B,STATE ROUTE 92,880,37.637870788574219,-122.08901214599609,ALAMEDA,HAYWARD
91452247,2021,2021-04-16,2021-04-07,1525,3,HESPERIAN BLVD,I-880 NORTHBOUND TO HESPERIAN BOULEVARD,,37.685569763183594,-122.12989044189453,ALAMEDA,UNINCORPORATED
